AUTORE,TITLE or subject,ANNO,PROVENIENZA,LUOGO DI CONSERVAZIONE,KEY WORD 1, KEY WORDS 2,KEY WORDS 3,KEY WORDS 4,KEY WORDS 5,LINKS,FORMATO,TOPIC,TOPIC,TOPIC,NOTES FOR INTERNAL USE,Responsible
"Aguilera, Juan Francisco de",Inmaculate Conception with Jesuits,1720,,"Mexico City, Museo Nacional de Arte",,Martyrs of Japan,Paolo Miki,James Kisai,John de Goto,https://drive.google.com/file/d/1kGYOB2A_dAKia76xuf4_3t-LoECmfSm6/view?usp=sharing,,7,,,https://artsandculture.google.com/asset/the-inmaculate-conception-with-jesuits/2gEY-1Q3lqrqUA,EF
"Avila Girón, Bernardino de",Cross,17th century,"book Bernardino de Ávila Girón, Relaçion del Reyno del Nippon a que llama corupta mente Jappon",Real Biblioteca del Monasterio de San Lorenzo de El Escorial,,Martyrs of Japan,Japan,Crucifixion,,https://drive.google.com/file/d/1zT6gswBW3__msFCNNwWlkvLqoFhQYYDi/view?usp=sharing,,7,,,"paper Omata-Rappo 2021, Death on the Cross; the Beatification of the Twenty-Six Martyrs of Nagasaki (1627) and the Iconography of the Crucifixion, p. 138",EF
Bollandists,Iaponum in igne alacritas,1640,book Imago primi saeculi,,Jesuits,Martyrs of Japan,Emblemata,Fire,,https://drive.google.com/file/d/1Zef6s_z8ZcSYJGSHijg4yVy3pEAlT4Iy/view?usp=sharing,,7,,,"dissertation Omata-Rappo 2016, Des Indes lointaines aux scènes des collèges: les reflets des martyrs de la mission japonaise en Europe (XVI -XVIII siècle) fig 97",EF
Bollandists,Martyrum pretiosa mors,1640,book Imago primi saeculi,,Jesuits,Martyrs of Japan,Emblemata,Phoenix,,https://drive.google.com/file/d/1QXSEJTnVk4zX4aJmbr5LcJXlQAGgYSpB/view?usp=sharing,,7,,,"dissertation Omata-Rappo 2016, Des Indes lointaines aux scènes des collèges: les reflets des martyrs de la mission japonaise en Europe (XVI -XVIII siècle) fig 98",EF
"Callot, Jean 1592 - 1635",Martyrs of Japan,1627/28,print,"Washington, National Gallery of Art",,Martyrs of Nagasaki,Japan,,,https://drive.google.com/file/d/1SbvaIIOke3ncurhbOt73_GvK0ZtC-slX/view?usp=sharing,,7,,,https://artsandculture.google.com/asset/the-martyrs-of-japan-jacques-callot/dwEhfB3sqpuQLQ,EF
"Cardim, Francisco",Sanctus Franciscus Xaverius Indiarum Apostolum In Iaponia Pro Fide Lapidatus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Francis Xavier,Stones,,https://drive.google.com/file/d/1Wb1qkn28KOJOt33tOcMFar6y-Qf0QeWe/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Franciscus Carrionius Hispanus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Francisco Carrión,Spanish missionaries,,https://drive.google.com/file/d/1ubRt_4V-6pKW3EG61Y-jLnvcVPNR8wo-/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Georgius Carvalhal Lusitanus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Jorge Carvalhal,Portuguese missionaries,,https://drive.google.com/file/d/16pae6sNhR8mpGy7UYDYr1x5TKs6VAU_e/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Thedorus Manteles Belga,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Theodor Manteles,Belgian missionaries,Poison,https://drive.google.com/file/d/1hXIxMgiC6FWQc-pXoXhPS3eRqIKOqNDR/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Josephus Furlanettus Venetus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Giovanni Furlanetto,Italian missionaries,Poison,https://drive.google.com/file/d/13JY6rpG3ZqPwfU4va8HcVu2jLa6tABOT/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Sanctus Paulus Michi Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Paolo Miki,indigenous martyrs,,https://drive.google.com/file/d/1N6ZVfLoLQ1lj9nhLPD-oml8R80HhBvog/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Sanctus Johannes Goto Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,John Soan de Goto,indigenous martyrs,Crucifixion,https://drive.google.com/file/d/1VOY-HekCv1TyjWpoZc99MIWBx-2u_PXM/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Sanctus Iacobus Kisai Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Jacob Kisai,indigenous martyrs,Crucifixion,https://drive.google.com/file/d/1bhRTdoyHMm0BbUIRcfuTB96d3klT0kmC/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Didacus de Mesquita Lusitanus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Diogo da Mesquita,Portuguese missionaries,Imprisonment,https://drive.google.com/file/d/15iXhI7R1a8YA-J8jYraX1m773xcQ8dEy/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Antonius Franciscus Critana Hispanus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Antonius Franciscus Critana,Spanish missionaries,Exile,https://drive.google.com/file/d/1Qk_WK4knw0p_TIFn9-U76mU49GOe-Cwo/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Mancius Taichicus Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Mancho Taiko,indigenous martyrs,Exile,https://drive.google.com/file/d/1tjn9-rpxcI_zBdftxXaY_c0lLMKK-eMD/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Paulus Rioin Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Paulus Rioin,indigenous martyrs,Exile,https://drive.google.com/file/d/1UjOQakTb_snb56VS04RdrbFvGizb6diA/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Matthias Sanga Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Matthias Sanga,indigenous martyrs,Exile,https://drive.google.com/file/d/1jA9sizvd-I76LFT9bpoVBBqs5z1TK0pf/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Andreas Saito Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Andreas Saito,indigenous martyrs,Exile,https://drive.google.com/file/d/1hDuwj2yheKbl5po9qVRTNRhmvUy4NUVZ/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Mancius Mizzoguchi Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Mancho Mizoguchi?,indigenous martyrs,Exile,https://drive.google.com/file/d/17ZwzJjlaeFvGLV6NLw_zWvXBvlMRzxZl/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Mancius Firahayaxi? Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Mancho Firahayaxi?,indigenous martyrs,exile,https://drive.google.com/file/d/1HI1C5oebM7hV0HwCGdwVF5pgnOpdtWKt/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Ioannes Baptista Maciadus Lusitanus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,João Batista Machado,Portuguese missionaries,Decapitation,https://drive.google.com/file/d/1cvU3Sk_7aYzBDS31M0BE3IKTuwX8OgcE/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Leonardus Kimura Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Leonardo Kimura,Indigenous martyrs,Fire,https://drive.google.com/file/d/1RJ_NXXk0UFygKnow21zgXhZe5O2pdrTV/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Ambrosius Fernandes Lusitanus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Ambrosius Fernandus,Portuguese missionaries,Imprisonment,https://drive.google.com/file/d/1I0l5dI8qJ6T-trdgsG4v5WBlBZHTLyqn/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Emmanuel Barretus Lusitanus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Manoel Barrete,Portuguese missionaries,Exile,https://drive.google.com/file/d/1BeRznHR6MenbJS6Q72Ascl6C41nKlrWk/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Ioannes de Fonseca Lusitanus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,João de Fonseca,Portuguese missionaries,Exile,https://drive.google.com/file/d/1RfN1lyvnJXUv1ZJHOOI21Fr1_wc4FWZ3/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Augustinus Ota Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Augustin Ota,indigenous martyrs,Decapitation,https://drive.google.com/file/d/1rLJYLFfN5Nn6wEcPUoib4YzNR3CBGz4d/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Carolus Spinola Genuensis,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Carlo Spinola,Italian missionaries,Fire,https://drive.google.com/file/d/1zOwW-UlZbKWs0ez5h1A5N7WV0lf_QyM-/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Sebastianus Kimura Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Sebastiao Kimura,indigenous martyrs,Fire,https://drive.google.com/file/d/1N9j__YeThtaD1Z3BTDswf-s0S99otT06/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Antonius Kiuni Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Antonio Kyuni?,indigenous martyrs,Fire,https://drive.google.com/file/d/1lzA58tJ7Bm3tbjity1zdovoNophxZ0pT/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Petrus Sampo Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Pedro Sampo?,indigenous martyrs,Fire,https://drive.google.com/file/d/1SlNx_BZQKEYu_Jb3a2bPXyqs_V3LSJYH/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Gundisalvus fusai? Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,??,indigenous martyrs,Fire,https://drive.google.com/file/d/1AqNuAZ7j0HlNV-i1k7wT-bhFYWVDT7_s/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Michael Xumpo Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Michael Xumpo?,indigenous martyrs,Fire,https://drive.google.com/file/d/1GK4gNCUMFquRzWFCxgbNHv7dbKX-E_jC/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Thomas Acafoxi Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Thomas Acafoxi?,indigenous martyrs,Fire,https://drive.google.com/file/d/1eJAGE5ly27TdRtMpRjH5k0f53i-l0ibz/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Ludovicus Cauara? Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Luis Kawara,indigenous martyrs,Fire,https://drive.google.com/file/d/10LuDqB5LPYyo4Bn1vxMzpmU4_WwLAoxb/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Ioannes Chungocu Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Ioannes Chungo,indigenous martyrs,Decapitation,https://drive.google.com/file/d/1NhDvasBregQDgdTVNvgdNiN_Ijvr2Vi5/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Camillus Constantius Italus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Camillo Costanzo,Italian missionaries,Fire,https://drive.google.com/file/d/1EwO1PX6T8fHAVIpUb8Zr8820reXgt4zl/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Petrus Paulus Navarrus Italus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Pedro Paolo Navarra,Italian missionaries,Fire,https://drive.google.com/file/d/1Z90mVc6jG4hvM0dFK5lgxTUpEVq-8Yjg/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Dionysius Fugixima Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Dionisyius Fujishima,indigenous martyrs,Fire,https://drive.google.com/file/d/1-pPvccTEnQNVmOJh6vUDM35NFtKMTsMC/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Petrus Onizuca Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Pedro Onitsuka,indigenous martyrs,Fire,https://drive.google.com/file/d/1KE9SYcrLfBH4jqENx91imFbfqCIlHeB0/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Hieronymus de Angelis Siculus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Girolamo de Angelis,Italian missionaries,Fire,https://drive.google.com/file/d/1X7igN9LvyJe5P0MquK7Arg_Q9II_frhv/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Simon Yempo Iappon,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Simon Yempo,indigenous martyrs,Fire,https://drive.google.com/file/d/1OocKvXE3kSdEdQUMCJEt-a0h7WoSJuMJ/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Didacus Carvallius Lusitanus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Diogo Carvalho,Portuguese missionaries,Water,https://drive.google.com/file/d/1E_tJWnDRemEcgoQCyS6eTRLRJvlniOGn/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Michael Carvallius Lusitanus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Michael Carvalho,Portuguese missionaries,Fire,https://drive.google.com/file/d/1GHAwg8yjwLUTvcvKb_B80Gxb0f0QRVp2/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Ioannes Baptista de Baeza Hispanus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,João Baptista de Baeza,Spanish missionaries,Exile,https://drive.google.com/file/d/1iLKER8iYVs1veP9H-X-FaUiks8fJCBjc/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Gaspar de Castro Lusitanus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Gaspar de Castro,Portuguese missionaries,Hard work,https://drive.google.com/file/d/1qiyyTNCOkGuqdBc-856tv87gggF1Xach/view?usp=sharing,,7,,,,EF
"Cardim, Francisco",Pater Franciscus Pachecus Lusitanus,1646,"book Fasciculus e Iapponicis floribus, Roma 1646",,Japanese Martyrs,Japan,Francisco Pacheco,Portuguese missionaries,Fire,https://drive.google.com/file/d/1yPRWcWdeesmAeKHndaIv-sU1iyR0SG-K/view?usp=sharing,,7,,,,EF
"Caron, François",Crucifixion,1636,"book Le puissant royaume du Japon, édité par Jacques Proust, Amsterdam 1648 p. 133",,,Martyrs of Japan,Crucifixion,Cross,,https://drive.google.com/file/d/1asHYGjElV3YgJPIEzkneszItp1S_0IJx/view?usp=sharing,,7,,,"dissertation Omata-Rappo 2016, Des Indes lointaines aux scènes des collèges: les reflets des martyrs de la mission japonaise en Europe (XVI -XVIII siècle) fig. 9",EF
"Collaert, Adrian",Triumphus Jesu Christi crucifixi,1608,"book Bartolomeo Ricci, Triumphus Jesu Christi crucifixi, Antverpiae, Joannes Moretus, 1608",,,Martyrs of Nagasaki,Crucifixion,Cross,,https://drive.google.com/file/d/1pQa68cj16SnC-mR8NdFdlttNlGEOS-ra/view?usp=sharing,,7,,,"dissertation Omata-Rappo 2016, Des Indes lointaines aux scènes des collèges: les reflets des martyrs de la mission japonaise en Europe (XVI -XVIII siècle) fig. 19",EF
"Hazart, Cornelius",Martyrs of Japan,1668,"book Kirchen-Geschichte, vol. I, p. 196",,Japanese Martyrs,Japan,Cross,Crucifixion,,https://drive.google.com/file/d/1GHS6L8CZ12ym6K70ne_IkGW0snroYmnE/view?usp=sharing,,7,,,"dissertation Omata-Rappo 2016, Des Indes lointaines aux scènes des collèges: les reflets des martyrs de la mission japonaise en Europe (XVI -XVIII siècle) fig 123",EF
Japanese artist,Christian Martyrs Of Nagasaki,17th century,book,,,Martyrs of Nagasaki,Japan,,,https://drive.google.com/file/d/1b10sFDUYcqnN0eoFd7EprUpJWw2TGIQm/view?usp=sharing,,7,,,https://commons.wikimedia.org/wiki/File:ChristianMartyrsOfNagasaki.jpg,EF
Japanese artist,Reliquary of Safavid influence,16/17 century,,"Lisbon, São Roque",Relics,Persia,Jesuit,Japan,,https://drive.google.com/file/d/1QJnm-zmKfV7G2kX99nNtDlP3XFWsF1lL/view?usp=sharing,,7,,,https://artsandculture.google.com/asset/reliquary-casket/dAEKWmG2DCO5uw,EF
"Kenichiro, Sato",Tomb of martyrs,,,,,,,,,https://drive.google.com/file/d/1bLjd8vE_vAEU0_9pIXPemFrr5T1Fv05V/view?usp=sharing,,7,,,https://artsandculture.google.com/asset/tomb-of-martyrs-kenichiro-sato/UQGkaNjKeqJ7fQ,EF
"Kilian, Wolfgang Augsburg (1581-1663)",Märtyrer von Nagasaki,1628,"book Drey Seelige Martyrer der Societet Jesu, Welche in Japon neben andern 23. den Namen Christi mit jhrem blut bezeugt, und deßhalben am Creutz jhr Leben standthafftig geendet haben, im Jahr 1597. den 5. Febr. Demnach Taycosama der grosse König in Japon etlich Jahr vorher in seinem gantzen Reich verbotten, kainer solte hinfüran den Christlichen Glauben annemmen; Volgen die Namen deren andern 23. Seligen Kämpffer Christi. B. Fr. Petrus Baptista, ein Spanier, deß Ordens Discalceatorum Commissarius nach Japon ..., Augspurg, 1628",,,Martyrs of Nagasaki,Japan,,,https://drive.google.com/file/d/1EoYU40E4Np5UbEyD__UllN387mGbr4OA/view?usp=sharing,,7,,,https://commons.wikimedia.org/wiki/File:Märtyrer_von_Nagasaki_1628.jpg,EF
"Lommelin, Adriaen 1630 - 1677",Jan Baptist van Baëza,1630 - 1677,,"Amsterdam, Rijksmuseum",Jan Baptist van Baëza,Martyrs of Japan,Japan,,,https://drive.google.com/file/d/19GvSYrj5lC7nSE05HaM89TZo1uyc7Eav/view?usp=sharing,,7,,,"https://www.rijksmuseum.nl/en/search/objects?q=martyrs+japan&p=1&ps=12&st=Objects&ii=6#/RP-P-1905-1191,6",EF
Macanese artist,Martyrdom of Nagasaki,1622,,"Singapore, National HeritageBoard",,Martyrs of Nagasaki,Japan,Korea,,https://drive.google.com/file/d/1rbW4skUwVsvnemrSZRYgBAdARRsz_u4V/view?usp=sharing,,7,,,https://artsandculture.google.com/asset/martyrdom-of-nagasaki-1622/DQFLAKHCh1uePQ,EF
Mercator,Image of Japan,1613,Mercator-Hondius-Atlas,,,Martyrs of Japan,Japan,,,https://drive.google.com/file/d/1EDW7b8pNTIQrM_DsH8Bcghsudv6vnjtK/view?usp=sharing,,7,,,"paper Omata-Rappo 2021, Death on the Cross; the Beatification of the Twenty-Six Martyrs of Nagasaki (1627) and the Iconography of the Crucifixion, p. 135",EF
"Parets, Miquel (Barcelona 1610 - Barcelona 1661)",Frare crucificat,1628,book De molts successos que han succeït dins Barcelona i molts altres llocs de Catalunya dignes de memòria,"Barcelona, University Library",,Martyrs of Japan,Japan,Crucifixion,Franciscans,https://drive.google.com/file/d/1zRoImkKP1OjPVdrExLGpN6prrxf5fa-w/view?usp=sharing,,7,,,https://commons.wikimedia.org/wiki/File:Frare_crucificat.jpg,EF
"Ricci, Bartolomeo",Martyrs of Japan,1608,"book Bartolomeo Ricci, Triumphus Jesu Christi crucifixi, Antverpiae, Joannes Moretus, 1608","Boston, John Burns Library",,Martyrs of Japan,Japan,Crucifixion,,https://drive.google.com/file/d/1_GGcA2AhE_NDQdQsz3yr69YccudpHgtS/view?usp=sharing,,7,,,"paper Omata-Rappo 2021, Death on the Cross; the Beatification of the Twenty-Six Martyrs of Nagasaki (1627) and the Iconography of the Crucifixion, p. 142",EF
"Ricci, Bartolomeo",Martyrs of Japan2,1608,"book Bartolomeo Ricci, Triumphus Jesu Christi crucifixi, Antverpiae, Joannes Moretus, 1608","Boston, John Burns Library",,Martyrs of Japan,Japan,Crucifixion,,https://drive.google.com/file/d/1o9T3WeRjzpFSJZ5h1iI5yUdRtBwo24t5/view?usp=sharing,,7,,,"paper Omata-Rappo 2021, Death on the Cross; the Beatification of the Twenty-Six Martyrs of Nagasaki (1627) and the Iconography of the Crucifixion, p. 143",EF
"Ricci, Bartolomeo","Iaponia pro Christi fide Ioanna & Agnes coniugatae, Magdalena vidua, ac Ludovicus adoptus filiolu",1608,"book Bartolomeo Ricci, Triumphus Jesu Christi crucifixi, Antverpiae, Joannes Moretus, 1608","Boston, John Burns Library",,Martyrs of Japan,Japan,Crucifixion,,https://drive.google.com/file/d/1O-9zjr_0xFijdeLjwiPPqKHCjxbGDHnV/view?usp=sharing,,7,,,"paper Omata-Rappo 2021, Death on the Cross; the Beatification of the Twenty-Six Martyrs of Nagasaki (1627) and the Iconography of the Crucifixion, p. 145",EF
"Rosner, Johann Michael (died 1726)",Martyrs of Nagasaki,1717,,"Eichstätt, Schutzengelkirche",,Martyrs of Nagasaki,Japan,James Kisai,Paolo Miki,https://drive.google.com/file/d/1JbLjdbWwrzJb-v8zsyt_PL69wJNrsHsl/view?usp=sharing,,7,,,https://iconographic.warburg.sas.ac.uk/vpc/VPC_search/record.php?record=107480,EF
"Sadeler, Raphaël",Twenty-three Christian Martyrs in Japan,1627 - 1632,,"Amsterdam, Rijksmuseum",Jesuits,Martyrs of Japan,Nagasaki,Japan,Franciscans,https://drive.google.com/file/d/1vt4PrIoH_DXytEeMVhYzyvhJydmmvt9h/view?usp=sharing,,7,,,"https://www.rijksmuseum.nl/en/search/objects?q=martyrs+japan&p=1&ps=12&st=Objects&ii=0#/RP-P-1926-631,0",EF
"Scheffler, Thomas Christian (or Christoph Thomas, born 1699 or 1700, died 1756)",Jesuits in Asia,1751,,"Dillingen (Donau), St. Mariae Himmelfahrt (Studienkirche)",Matteo Ricci,Martyrs of Nagasaki,Japan,Francis Xavier,Paolo Miki,https://drive.google.com/file/d/1ZT52__tgpDpCPr1pU1AuLtTTWxMU7GhR/view?usp=sharing,,7,,,https://iconographic.warburg.sas.ac.uk/vpc/VPC_search/record.php?record=99891,EF
Schelte à Bolswert 1596/1659,Martelaarschap van Jezuiet Carlo Spinola te Nagasaki,1628 - 1659,,"Amsterdam, Rijksmuseum",,Martyrs of Japan,"Spinola, Carlo",Japan,,https://drive.google.com/file/d/1tDlzj1QpY8yBWDIJYtK6-y7-4DCdngOa/view?usp=sharing,,7,,,https://artsandculture.google.com/asset/martelaarschap-van-jezuiet-carlo-spinola-te-nagasaki-schelte-adamsz-bolswert/fgEYvPQMAUnIWQ,EF
Schelte à Bolswert1596/1659,Martelaarschap van de jesuïeten in Japan,1628 - 1659,,"Amsterdam, Rijksmuseum",Jesuits,Martyrs of Japan,Paolo Miki,Johannes Gotho,Crucifixion,https://drive.google.com/file/d/1ALTT_Y9rRoRu5AA3N6O4mnWbQo0tltvi/view?usp=sharing,,7,,,"https://www.rijksmuseum.nl/en/search/objects?q=martyrs+japan&p=1&ps=12&st=Objects&ii=5#/RP-P-BI-2563,5",EF
